Gene	AS_event_ID	chromosome	strand	common_3_SS_coor	A5SS_coordinates	pvalue	qvalue	deltaPSI_control-KD
Hsp60A	chrX_+_11108633_11109925_11110039	chrX	+	11110039	11108633;11109925	1.35386802706397e-77	8.59697183417133e-76	-0.110033333333333;0.110033333333333
Lar	chr2L_+_19587376_19587527_19600856	chr2L	+	19600856	19587376;19587527	0.0116444395318062	0.0232602638533695	0.1462;-0.1462
dlg1	chrX_+_11396103_11396571_11397823	chrX	+	11397823	11396103;11396571	5.44559686100966e-11	3.16334606676744e-10	-0.317633333333333;0.317633333333333
Drak	chrX_+_11493197_11493385_11493706	chrX	+	11493706	11493197;11493385	0.00321929211817975	0.00709795194099385	-0.2129;0.2129
Reepl1	chrX_+_11573003_11573062_11573115	chrX	+	11573115	11573003;11573062	0.0142699793536514	0.0280351596573851	-0.1902;0.1902
rho-4	chrX_+_11585270_11600326_11604310	chrX	+	11604310	11585270;11600326	2.38735249294085e-09	1.17240215930966e-08	-0.0788;0.0788
Lar	chr2L_+_19691197_19695168_19701222	chr2L	+	19701222	19691197;19695168	6.53943940582173e-08	2.74075980417308e-07	0.2745;-0.2745
Lar	chr2L_+_19702025_19702034_19714887	chr2L	+	19714887	19702025;19702034	5.27300705702504e-09	2.50083700184396e-08	-0.213633333333333;0.213633333333333
CG14627	chrX_+_1180308_1181801_1182100	chrX	+	1182100	1180308;1181801	2.08817437878541e-05	6.3729031151003e-05	-0.4171;0.4171
rudhira	chrX_+_11818016_11818515_11823281	chrX	+	11823281	11818016;11818515	6.23453081394898e-06	2.04563303602311e-05	-0.105666666666667;0.105666666666667
ATP7	chrX_+_11855116_11856321_11860761	chrX	+	11860761	11855116;11856321	5.89271570374939e-06	1.93917164153564e-05	-0.00663333333333333;0.00663333333333338
regucalcin	chrX_+_12012528_12014521_12015566_12016001	chrX	+	12016001	12012528;12014521;12015566	2.68517245811417e-05	8.07244499763903e-05	-0.0362;-0.0264666666666666;0.0626666666666666
CG42258	chrX_+_12464619_12465194_12465247	chrX	+	12465247	12464619;12465194	0.020922686639914	0.0397419374047724	0.0664999999999999;-0.0665
CG42258	chrX_+_12465488_12471908_12475260_12475338_12475454_12475638	chrX	+	12475638	12465488;12471908;12475260;12475338;12475454	8.24839962229173e-24	1.17722370666754e-22	-0.310633333333333;0.0523666666666667;0.289033333333333;-0.062;0.0312333333333333
CG15728	chrX_+_12624431_12627144_12627214	chrX	+	12627214	12624431;12627144	1.3740176097213e-12	9.2722856281683e-12	-0.092066666666667;0.0920666666666667
CkIalpha	chrX_+_12654168_12654794_12654969_12655169	chrX	+	12655169	12654168;12654794;12654969	0.00644265123691861	0.013491487698096	0.0253666666666664;-0.0124333333333333;-0.0128666666666667
Agpat1	chrX_+_12765512_12765603_12766678_12766817_12766967	chrX	+	12766967	12765512;12765603;12766678;12766817	0.00111626631577955	0.00265348804002202	-0.0554666666666666;-0.207166666666667;0.0455;0.217133333333333
IP3K2	chrX_+_13321354_13321478_13325770	chrX	+	13325770	13321354;13321478	0.0229831411709128	0.043315243162633	-0.325533333333333;0.325533333333333
GstT4	chrX_+_13400161_13405084_13408286	chrX	+	13408286	13400161;13405084	7.591992609188e-05	0.000214275450421368	-0.0862666666666667;0.0862666666666666
Tango2	chrX_+_13617039_13617106_13617176	chrX	+	13617176	13617039;13617106	3.1168827420547e-07	1.20497679459902e-06	0.7117;-0.7117
Flo2	chrX_+_14926874_14930174_14930745	chrX	+	14930745	14926874;14930174	0.000419727324347139	0.0010655665169627	0.0553333333333333;-0.0553333333333333
be	chrX_+_15032573_15033347_15033604	chrX	+	15033604	15032573;15033347	0.0108876319272143	0.0218626754349014	0.0905666666666666;-0.0905666666666667
CG5541	chrX_+_15044283_15044387_15048877	chrX	+	15048877	15044283;15044387	0.0207903058233656	0.0395119932026246	-0.0565666666666667;0.0565666666666667
drd	chrX_+_15133533_15134626_15134760	chrX	+	15134760	15133533;15134626	6.57979987091293e-51	2.4629316816648e-49	-0.679566666666667;0.679566666666667
CG5877	chrX_+_15293893_15294266_15294335	chrX	+	15294335	15293893;15294266	3.99454895445991e-05	0.000117245117479967	0.0483666666666667;-0.0483666666666666
gce	chrX_+_15296583_15306579_15310376	chrX	+	15310376	15296583;15306579	0.00791502412093318	0.0163081300617439	-0.1406;0.1406
HDAC6	chrX_+_15325959_15334063_15334307_15334674_15334780_15334988	chrX	+	15334988	15325959;15334063;15334307;15334674;15334780	2.00477423453772e-14	1.58669518195344e-13	-0.0479666666666667;-0.163666666666667;0.013;0.213966666666667;-0.0153
CG11655	chrX_+_15454612_15454923_15454972	chrX	+	15454972	15454612;15454923	0.00324882389076567	0.00715909217239653	-0.1561;0.1561
HUWE1	chrX_+_15714381_15714393_15714715	chrX	+	15714715	15714381;15714393	2.8632056014336e-07	1.1113808670361e-06	0.162733333333333;-0.162733333333333
CG8578	chrX_+_15845468_15845579_15845640	chrX	+	15845640	15845468;15845579	2.29125221275949e-14	1.80394973620728e-13	-0.2501;0.2501
CG16952	chrX_+_15870335_15870398_15870488_15871359	chrX	+	15871359	15870335;15870398;15870488	0.0437898283327675	0.0774927699442012	0.128266666666667;-0.1179;-0.0104
lok	chr2L_+_20062012_20062063_20062146	chr2L	+	20062146	20062012;20062063	0.00156961693820346	0.00364301878077773	-0.1497;0.1497
br	chrX_+_1609481_1622988_1624136	chrX	+	1624136	1609481;1622988	0.0176889309198161	0.0341140601913209	0.176066666666667;-0.176066666666667
eIF4H1	chrX_+_16444941_16448729_16449872	chrX	+	16449872	16444941;16448729	4.84513298548689e-05	0.000140555621996045	-0.0526666666666667;0.0526666666666666
RpS19a	chrX_+_16637927_16637949_16638064_16638231	chrX	+	16638231	16637927;16637949;16638064	0.000147751522583449	0.00040061261138046	0.00289999999999979;-0.0059;0.00306666666666667
CG4238	chr2L_+_2010313_2024265_2026766	chr2L	+	2026766	2010313;2024265	2.52971037836671e-09	1.23891032990092e-08	-0.201433333333333;0.201433333333333
CG4928	chrX_+_16914220_16925318_16928613	chrX	+	16928613	16914220;16925318	5.59490223735606e-13	3.91197445718737e-12	-0.150466666666667;0.150466666666667
RhoGAP15B	chrX_+_16949451_16949577_16950983	chrX	+	16950983	16949451;16949577	0.0343262817209991	0.0622651853446559	0.198233333333333;-0.198233333333333
CG12991	chrX_+_17580097_17588895_17588930_17588986	chrX	+	17588986	17580097;17588895;17588930	3.04265992990342e-35	7.07107050376386e-34	-0.204866666666667;-0.148166666666667;0.353066666666667
Pvf1	chrX_+_18841120_18842007_18842216	chrX	+	18842216	18841120;18842007	9.0923074401016e-05	0.00025385567643307	0.124633333333333;-0.124633333333333
kek5	chrX_+_19353583_19353653_19362965	chrX	+	19362965	19353583;19353653	0.00584252298670142	0.0123282405393725	0.1354;-0.1354
CoRest	chrX_+_19522389_19522397_19522569_19522635_19523001	chrX	+	19523001	19522389;19522397;19522569;19522635	1.65922204747301e-06	5.85590445529107e-06	0.1272;-0.0613333333333333;-0.0189;-0.0469333333333334
CG14207	chrX_+_19605682_19608481_19610379	chrX	+	19610379	19605682;19608481	0.00034521850958449	0.000887178516862087	-0.0207333333333333;0.0207333333333333
Shawn	chrX_+_19612875_19612879_19612885_19612963	chrX	+	19612963	19612875;19612879;19612885	7.07591403305232e-16	6.26700034188446e-15	0.2171;-0.0394333333333334;-0.177633333333333
Ubqn	chrX_+_19685910_19686386_19687874	chrX	+	19687874	19685910;19686386	0.0489990920450554	0.0857975876864512	Inf;Inf
Cdc42	chrX_+_19697225_19697533_19697933	chrX	+	19697933	19697225;19697533	0.00174827909154629	0.00402996584095415	-0.0319666666666668;0.0319666666666667
AP-1-2beta	chrX_+_19731089_19731241_19731373	chrX	+	19731373	19731089;19731241	5.7311037298759e-05	0.000164595219016936	-0.0903333333333333;0.0903333333333333
CG4313	chrX_+_2042352_2053305_2053815	chrX	+	2053815	2042352;2053305	1.8088461813373e-05	5.56889044495984e-05	-0.441533333333333;0.441533333333333
CG34120	chrX_+_21124119_21132304_21132368	chrX	+	21132368	21124119;21132304	6.51852473488938e-05	0.000185866429360269	-0.153233333333333;0.153233333333333
CG1494	chrX_+_21288971_21289743_21289894	chrX	+	21289894	21288971;21289743	2.25606586497207e-09	1.11075024745807e-08	-0.1869;0.1869
D2hgdh	chrX_+_2141606_2142929_2142990	chrX	+	2142990	2141606;2142929	0.00699271614957467	0.0145469157526101	0.140866666666667;-0.140866666666667
CG3630	chrX_+_2145713_2167167_2168067	chrX	+	2168067	2145713;2167167	0.00021172723301166	0.00056110226851623	-0.283333333333333;0.283333333333333
CG17600	chrX_+_22540877_22540886_22540938	chrX	+	22540938	22540877;22540886	0.0241957889866349	0.045391376286178	-0.0679999999999999;0.068
dia	chr2L_+_20758385_20758663_20760457_20760523	chr2L	+	20760523	20758385;20758663;20760457	1.56387205293222e-07	6.2670529798514e-07	-0.198666666666667;0.186266666666667;0.0124
egh	chrX_+_2589506_2592348_2595724	chrX	+	2595724	2589506;2592348	0.00126722231524215	0.0029849003623459	-0.0678000000000001;0.0678
CG9331	chr2L_+_20813742_20826087_20826631	chr2L	+	20826631	20813742;20826087	1.59054279833212e-08	7.15525066183106e-08	-0.129566666666667;0.129566666666667
dnc	chrX_+_3246685_3281155_3314608_3321039	chrX	+	3321039	3246685;3281155;3314608	0.00080956343925	0.00196734188094073	-0.1477;0.238033333333333;-0.0903333333333333
Tlk	chrX_+_3720322_3720513_3721374	chrX	+	3721374	3720322;3720513	0.00163649699276922	0.00378908552935854	-0.125233333333333;0.125233333333333
ec	chrX_+_3841416_3850711_3850961	chrX	+	3850961	3841416;3850711	0.00164512615102171	0.00380789424782827	-0.3294;0.3294
Vap33	chrX_+_3952221_3952699_3952765	chrX	+	3952765	3952221;3952699	0.0168277768656207	0.0326071225146706	0.0105999999999998;-0.0106
tyf	chrX_+_4117236_4117395_4117895_4117962	chrX	+	4117962	4117236;4117395;4117895	0.0462733140690767	0.0814664525907678	-0.0271666666666667;-0.0843;0.1115
tyf	chrX_+_4120424_4120440_4120500	chrX	+	4120500	4120424;4120440	0.000253746371580757	0.000665066153155309	-0.0485666666666669;0.0485666666666667
CG32772	chrX_+_4911178_4912511_4912685_4912741	chrX	+	4912741	4911178;4912511;4912685	7.3832599092775e-06	2.39676589063301e-05	-0.159166666666667;-0.00596666666666668;0.165166666666667
Ptp4E	chrX_+_4939537_4940847_4947605	chrX	+	4947605	4939537;4940847	5.28620112563754e-07	1.98421860166398e-06	0.1749;-0.1749
Usp16-45	chrX_+_5422126_5422502_5422578	chrX	+	5422578	5422126;5422502	2.0028049429484e-05	6.12739588464928e-05	-0.457233333333333;0.457233333333333
CG4119	chrX_+_5666112_5666313_5666375	chrX	+	5666375	5666112;5666313	0.000306703298245274	0.000794578259754479	-0.1902;0.1902
kdn	chrX_+_6350954_6352481_6358900	chrX	+	6358900	6350954;6352481	3.55813565749428e-46	1.16565404099785e-44	-0.340366666666667;0.340366666666667
NONE	chr2L_+_21031893_21031959_21032000_21032087	chr2L	+	21032087	21031893;21031959;21032000	6.36438068633777e-06	2.08489136863488e-05	-Inf;-Inf;-Inf
CG14441	chrX_+_6709896_6714690_6715862	chrX	+	6715862	6709896;6714690	0.00818684767391371	0.0168185407182767	-0.0557666666666667;0.0557666666666666
Coq7	chrX_+_6756700_6771373_6772225	chrX	+	6772225	6756700;6771373	0.0320430812778626	0.0585452655096438	-0.0657;0.0657
CBP	chrX_+_7330957_7337856_7340302	chrX	+	7340302	7330957;7337856	0.000862087353727069	0.00208576998822292	-0.3457;0.3457
CBP	chrX_+_7340516_7340701_7340730_7340733_7340740_7341193	chrX	+	7341193	7340516;7340701;7340730;7340733;7340740	1.90602855394323e-19	2.12868125715327e-18	-0.766133333333333;0.116;0.0929666666666667;0.0993;0.457866666666667
Hira	chrX_+_7722778_7724266_7724409	chrX	+	7724409	7722778;7724266	0.000383740925608117	0.000979491369715778	-0.0444;0.0444
Ubr3	chrX_+_7937611_7941414_7947413	chrX	+	7947413	7937611;7941414	3.00282542262046e-10	1.62289379419657e-09	-0.0263666666666667;0.0263666666666666
Tbh	chrX_+_7982651_7999655_8022403	chrX	+	8022403	7982651;7999655	1.2485829728396e-12	8.46293999271919e-12	-0.7788;0.7788
Nhe2	chr2L_+_21115092_21116115_21116258	chr2L	+	21116258	21115092;21116115	1.38978401101857e-06	4.95139106864131e-06	-0.0427;0.0427
sdt	chrX_+_8192161_8204303_8210401	chrX	+	8210401	8192161;8204303	6.39737755324626e-07	2.37673839793711e-06	-0.196233333333333;0.196233333333333
Nhe2	chr2L_+_21121739_21121769_21122249	chr2L	+	21122249	21121739;21121769	0.000118705958242049	0.000326280028625728	-0.1142;0.1142
CG33181	chrX_+_8481958_8492030_8494545_8510704_8512351	chrX	+	8512351	8481958;8492030;8494545;8510704	2.06694850642826e-09	1.02228417729258e-08	-0.1107;-0.165433333333333;-0.339866666666667;0.616033333333333
Trf4-1	chrX_+_8560813_8563082_8563151	chrX	+	8563151	8560813;8563082	3.2636039623982e-05	9.69505673449482e-05	-0.275466666666667;0.275466666666667
Crag	chrX_+_8591889_8592591_8593478	chrX	+	8593478	8591889;8592591	3.1229296145534e-08	1.35613538435716e-07	0.113666666666667;-0.113666666666667
Nost	chrX_+_9040316_9050935_9051035	chrX	+	9051035	9040316;9050935	4.3106905263844e-08	1.84239425646538e-07	-0.2309;0.2309
APC4	chrX_+_9084169_9084175_9084235	chrX	+	9084235	9084169;9084175	0.0153860220615292	0.0300412962688422	0.115733333333333;-0.115733333333333
CCT2	chrX_+_9089402_9089598_9090486	chrX	+	9090486	9089402;9089598	4.64176641027947e-09	2.21356556573407e-08	0.0249;-0.0249000000000001
AP-1gamma	chrX_+_9109694_9109756_9109884_9109944_9110820	chrX	+	9110820	9109694;9109756;9109884;9109944	1.41040033776774e-05	4.40571876945795e-05	0.264733333333333;-0.0524666666666667;-0.1551;-0.0571333333333333
CG7065	chrX_+_9142769_9142786_9142860	chrX	+	9142860	9142769;9142786	5.51711330374142e-10	2.90536422014379e-09	-0.1287;0.1287
CG18301	chr2L_+_10531989_10532139_10532333	chr2L	+	10532333	10531989;10532139	5.45326161031651e-19	5.93778384213655e-18	-0.9283;0.9283
CG42797	chrX_+_9612448_9616615_9618182_9618186_9620341	chrX	+	9620341	9612448;9616615;9618182;9618186	0.0128347079317643	0.0254393196850875	-0.0582333333333333;0.00516666666666666;0.0570000000000001;-0.00393333333333333
CG32694	chrX_+_9993189_9997978_9998036_9999191	chrX	+	9999191	9993189;9997978;9998036	0.000372499870051507	0.000952719561803647	-0.0782666666666666;-0.1505;0.2288
WDY	chrY_+_2274031_2413059_2449767	chrY	+	2449767	2274031;2413059	1.21327944898386e-48	4.29964357417457e-47	-0.538733333333333;0.538733333333333
ARY	chrY_+_702599_702653_702711	chrY	+	702711	702599;702653	1.58407551370335e-36	3.85475539946957e-35	-0.438133333333333;0.438133333333333
CG8671	chr2L_+_21263786_21273265_21273322	chr2L	+	21273322	21263786;21273265	2.52402487310829e-05	7.61551152451417e-05	-0.0597666666666669;0.0597666666666667
crc	chr2L_+_21312208_21315538_21318064_21318125	chr2L	+	21318125	21312208;21315538;21318064	1.28084201762473e-16	1.19530514755e-15	0.0480666666666667;0.0128;-0.0609
Tsp39D	chr2L_+_21343357_21344736_21355350_21355387_21355475	chr2L	+	21355475	21343357;21344736;21355350;21355387	7.64373346602835e-24	1.09266894942434e-22	0.0806333333333333;-0.420066666666667;0.0501;0.2894
Cul2	chr2L_+_21659272_21659760_21659838	chr2L	+	21659838	21659272;21659760	7.47531873206e-10	3.88396222656049e-09	-0.0244333333333333;0.0244333333333333
CG1416	chr2L_+_21758099_21758105_21758178	chr2L	+	21758178	21758099;21758105	0.010579151820074	0.021293449112061	-0.163166666666667;0.163166666666667
CG42748	chr2L_+_22156815_22157055_22158387_22158511	chr2L	+	22158511	22156815;22157055;22158387	7.83666571342771e-13	5.41432724984702e-12	-0.160333333333333;-0.0458666666666667;0.206166666666667
CG17104	chr2L_+_10677107_10677464_10677690_10677745	chr2L	+	10677745	10677107;10677464;10677690	9.48536003668656e-12	5.93034735070894e-11	-0.0511333333333333;0.0147000000000002;0.0364333333333333
Axud1	chr2L_+_2365390_2365728_2365901_2366273	chr2L	+	2366273	2365390;2365728;2365901	0.0375351803376757	0.0675115102881438	-0.0111333333333333;-0.0720666666666666;0.0832666666666666
Atxn7	chr2L_+_2376143_2376263_2377130	chr2L	+	2377130	2376143;2376263	8.13643214306009e-05	0.000228748114079185	-0.450533333333333;0.450533333333333
dpp	chr2L_+_2429050_2452414_2455055	chr2L	+	2455055	2429050;2452414	5.50209839412748e-05	0.000158358421280193	0.183666666666667;-0.183666666666667
CG31689	chr2L_+_2725738_2725938_2726225	chr2L	+	2726225	2725738;2725938	0.02250577624415	0.0424917039168194	-0.3923;0.3923
CG31689	chr2L_+_2726335_2736430_2737030	chr2L	+	2737030	2726335;2736430	2.16722881551671e-08	9.59736343908508e-08	0.106666666666667;-0.106666666666667
Bacc	chr2L_+_2752837_2752840_2753370	chr2L	+	2753370	2752837;2752840	2.23310520835789e-53	8.8326503602022e-52	0.5102;-0.5102
Hydr2	chr2L_+_3167139_3167145_3167202	chr2L	+	3167202	3167139;3167145	0.000250338520914295	0.000656683124110704	-0.00309999999999988;0.0031
CG3277	chr2L_+_3271600_3271620_3304835_3313308	chr2L	+	3313308	3271600;3271620;3304835	1.3809102099457e-10	7.7219566242836e-10	Inf;Inf;Inf
drm	chr2L_+_3533790_3544963_3545072	chr2L	+	3545072	3533790;3544963	5.2066178888277e-23	7.15130166712025e-22	-0.8976;0.8976
CG43707	chr2L_+_3758089_3758367_3758537	chr2L	+	3758537	3758089;3758367	0.0232344739369656	0.0437405160844021	-0.468033333333333;0.468033333333333
bark	chr2L_+_3783326_3787318_3790536	chr2L	+	3790536	3783326;3787318	7.27667833613666e-06	2.36430585760113e-05	-0.1769;0.1769
RpL40	chr2L_+_4227749_4227807_4227956_4228010	chr2L	+	4228010	4227749;4227807;4227956	7.72088935061836e-10	4.00617044123337e-09	-0.00766666666666682;-0.00126666666666667;0.00893333333333333
CG15429	chr2L_+_4353193_4353195_4353248	chr2L	+	4353248	4353193;4353195	0.049365534906798	0.0863842517479592	0.0425333333333334;-0.0425333333333333
CG12194	chr2L_+_4834760_4838377_4838530_4838990	chr2L	+	4838990	4834760;4838377;4838530	3.41458748974903e-06	1.15910438873759e-05	-0.00136666666666667;-0.1799;0.1813
ush	chr2L_+_491358_524059_525390	chr2L	+	525390	491358;524059	0.0249024413320843	0.0465948583145868	-0.1614;0.1614
ush	chr2L_+_499643_525436_536021	chr2L	+	536021	499643;525436	9.96752694823586e-16	8.75004157404685e-15	-0.421433333333333;0.421433333333333
qtc	chr2L_+_5063210_5065275_5066071_5066167_5066172_5066868	chr2L	+	5066868	5063210;5065275;5066071;5066167;5066172	4.07202553864312e-13	2.88367617889536e-12	0.0028;-0.131066666666667;-0.114133333333333;0.245933333333333;-0.00346666666666667
Msp300	chr2L_+_5103596_5111021_5117575	chr2L	+	5117575	5103596;5111021	0.00665767743571525	0.0139067595950236	-0.195066666666667;0.195066666666667
Msp300	chr2L_+_5144785_5146703_5146889_5146925_5146928_5146933_5146991	chr2L	+	5146991	5144785;5146703;5146889;5146925;5146928;5146933	1.44877350871158e-07	5.82899300439602e-07	0.0093333333333333;0.111433333333333;-0.0546;-0.0292666666666667;-0.0444;0.00753333333333336
cype	chr2L_+_5327286_5327350_5327501	chr2L	+	5327501	5327286;5327350	0.00601968773223492	0.0126697454242781	0.153033333333333;-0.153033333333333
Lam	chr2L_+_5535753_5542660_5542801_5542863_5543272_5543323	chr2L	+	5543323	5535753;5542660;5542801;5542863;5543272	4.73137500180511e-139	6.60379934886093e-137	-0.0107666666666667;-0.3677;-0.0311333333333333;-0.0369666666666667;0.446533333333333
Oscillin	chr2L_+_5545492_5547105_5547231	chr2L	+	5547231	5545492;5547105	3.14368280523249e-05	9.36038621478065e-05	-0.273433333333333;0.273433333333333
eIF4A	chr2L_+_5983236_5983940_5984009	chr2L	+	5984009	5983236;5983940	1.43370032939758e-14	1.14856593081496e-13	0.00636666666666674;-0.00636666666666667
IPIP	chr2L_+_6048626_6048630_6048634_6048692	chr2L	+	6048692	6048626;6048630;6048634	0.019972366349383	0.0380997202438548	-0.0132666666666667;-0.0292000000000002;0.0425
smal	chr2L_+_6160961_6190696_6192752	chr2L	+	6192752	6160961;6190696	0.00278920650711834	0.00621346661893116	-0.506633333333333;0.506633333333333
smal	chr2L_+_6206425_6207675_6207891	chr2L	+	6207891	6206425;6207675	0.000802396412845374	0.00195088610868615	-0.371166666666667;0.371166666666667
SCAR	chr2L_+_10976968_10977070_10977896	chr2L	+	10977896	10976968;10977070	0.00347200900329797	0.00761769616366316	-0.0420333333333335;0.0420333333333333
PDZ-GEF	chr2L_+_6323790_6323993_6324118_6325073_6325171	chr2L	+	6325171	6323790;6323993;6324118;6325073	0.00105445657319482	0.00251659507519591	-0.0266666666666667;0.0536;-0.0418666666666665;0.0149
Cpr	chr2L_+_6343069_6343941_6344157	chr2L	+	6344157	6343069;6343941	0.0287477156811996	0.0530555764561068	-0.00933333333333342;0.00933333333333333
Liprin-alpha	chr2L_+_6725259_6725690_6725774	chr2L	+	6725774	6725259;6725690	8.4495180172343e-09	3.91597345433156e-08	-0.1753;0.1753
Nup154	chr2L_+_11009330_11009377_11009441	chr2L	+	11009441	11009330;11009377	0.000775360773141948	0.00188997160854596	-0.02;0.02
milt	chr2L_+_7038278_7038366_7040471	chr2L	+	7040471	7038278;7038366	0.0358909592986559	0.0648455055093786	0.0644;-0.0644
CG5171	chr2L_+_7401438_7402985_7403227	chr2L	+	7403227	7401438;7402985	1.6962917549741e-08	7.60270312135383e-08	0.752166666666667;-0.752166666666667
CG5973	chr2L_+_7429868_7437788_7443582	chr2L	+	7443582	7429868;7437788	0.000572891596956907	0.00142465085046138	-0.116733333333333;0.116733333333333
NONE	chr2L_+_7754093_7754114_7754166	chr2L	+	7754166	7754093;7754114	0.0172381817864137	0.033319776249294	-0.3486;0.3486
mts	chr2L_+_7820400_7828153_7830460	chr2L	+	7830460	7820400;7828153	1.08535865443794e-07	4.42999487998944e-07	-0.00773333333333333;0.00773333333333326
CG7231	chr2L_+_7985433_7985441_7985551	chr2L	+	7985551	7985433;7985441	0.0253617857220815	0.047383069050524	-0.176533333333333;0.176533333333333
Cka	chr2L_+_8030839_8031035_8031308_8031388_8031394_8031530_8031538_8031544_8031575_8032058	chr2L	+	8032058	8030839;8031035;8031308;8031388;8031394;8031530;8031538;8031544;8031575	1.24123677194401e-17	1.23901965909431e-16	-0.0302;-0.0228333333333333;-0.0159333333333333;-0.0192666666666667;-0.0241666666666667;-0.0584;-0.0162;-0.00653333333333334;0.193666666666667
Piezo	chr2L_+_8177417_8177689_8177777	chr2L	+	8177777	8177417;8177689	7.27677590093925e-05	0.000206012836659603	-0.141733333333333;0.141733333333333
Piezo	chr2L_+_8183706_8184393_8184813	chr2L	+	8184813	8183706;8184393	4.35130144846028e-14	3.35569290292988e-13	-0.282933333333333;0.282933333333333
asRNA:CR44119	chr2L_+_8199461_8202930_8204490	chr2L	+	8204490	8199461;8202930	1.5910789867057e-13	1.16869191433005e-12	-0.773;0.773
CG7806	chr2L_+_8216148_8309366_8309668_8311932_8312383	chr2L	+	8312383	8216148;8309366;8309668;8311932	1.2840572883668e-13	9.51037336420106e-13	-0.0355333333333333;-0.0143333333333333;-0.0273666666666667;0.0772333333333332
CG7778	chr2L_+_8329764_8346865_8349073	chr2L	+	8349073	8329764;8346865	3.12908284246104e-13	2.23986344327953e-12	-0.0987333333333333;0.0987333333333333
CG17292	chr2L_+_8370286_8370641_8370645_8371247_8372456	chr2L	+	8372456	8370286;8370641;8370645;8371247	3.25026628653927e-12	2.11717932895075e-11	0.00886666666666667;0.349933333333333;-0.431633333333333;0.0727333333333333
Akap200	chr2L_+_8415886_8420064_8426804_8426810_8426872	chr2L	+	8426872	8415886;8420064;8426804;8426810	0.00829295339848757	0.0170203868390271	-0.0320666666666667;0.000799999999999967;0.0223333333333333;0.00886666666666667
CG17834	chr2L_+_8524684_8536268_8536892	chr2L	+	8536892	8524684;8536268	1.87672312601115e-07	7.44444954526864e-07	-0.0534333333333333;0.0534333333333332
CG17834	chr2L_+_8529367_8529557_8530525_8533127_8533351_8535845_8535916	chr2L	+	8535916	8529367;8529557;8530525;8533127;8533351;8535845	0.02243639838118	0.0423735778802278	-0.0761333333333333;-0.1229;0.101533333333333;0.0688666666666667;0.0659666666666667;-0.0373
Sema1a	chr2L_+_8542212_8545233_8551912_8563737	chr2L	+	8563737	8542212;8545233;8551912	1.00790946527823e-05	3.21141087593961e-05	-0.0476666666666666;0.279266666666667;-0.231566666666667
Sema1a	chr2L_+_8663251_8665518_8666034	chr2L	+	8666034	8663251;8665518	4.65334256769444e-07	1.75917818646682e-06	-0.5413;0.5413
CG9314	chr2L_+_8704250_8704542_8705606_8705663	chr2L	+	8705663	8704250;8704542;8705606	5.83684269912572e-09	2.75518696023401e-08	0.358333333333333;0.350133333333333;-0.708466666666667
PNUTS	chr2L_+_870552_871274_871339	chr2L	+	871339	870552;871274	2.07497672661287e-06	7.22924458554278e-06	-0.2319;0.2319
PNUTS	chr2L_+_873539_874867_875036	chr2L	+	875036	873539;874867	3.24946045263676e-14	2.52955060504966e-13	-0.149866666666667;0.149866666666667
Tsp29Fb	chr2L_+_8935754_8937631_8938567	chr2L	+	8938567	8935754;8937631	1.69773762363197e-16	1.57268282431549e-15	-0.310133333333333;0.310133333333333
CG32982	chr2L_+_9156594_9160911_9161129	chr2L	+	9161129	9156594;9160911	4.06593410624294e-19	4.4580686463484e-18	-0.609466666666667;0.609466666666667
Eaat1	chr2L_+_9329777_9333827_9338005	chr2L	+	9338005	9329777;9333827	1.44052859983506e-08	6.5094056729881e-08	-0.2162;0.2162
Oatp30B	chr2L_+_9518808_9537544_9537611	chr2L	+	9537611	9518808;9537544	9.42517896574023e-10	4.84114387518278e-09	-0.0107333333333333;0.0107333333333334
CG33298	chr2L_+_9519479_9519534_9519718	chr2L	+	9519718	9519479;9519534	2.66477808652416e-05	8.01652393326798e-05	-0.0989333333333331;0.0989333333333333
ab	chr2L_+_11225884_11234935_11235273	chr2L	+	11235273	11225884;11234935	0.00334297761907411	0.00735320413424176	-0.106733333333333;0.106733333333334
Apoltp	chr2L_+_9622308_9641818_9641911	chr2L	+	9641911	9622308;9641818	2.24189644903529e-12	1.48447039519016e-11	-0.5053;0.5053
lncRNA:CR43766	chr2L_+_9848360_9848376_9848434	chr2L	+	9848434	9848360;9848376	1.3591071437016e-11	8.36801964221579e-11	-0.410366666666667;0.410366666666667
cana	chr2L_+_11271533_11272291_11272683	chr2L	+	11272683	11271533;11272291	3.47392750822534e-07	1.33528738591282e-06	0.0916333333333333;-0.0916333333333333
gem	chr2R_+_10129029_10131505_10131620	chr2R	+	10131620	10129029;10131505	3.75256598028945e-05	0.000110550862691844	0.0438666666666668;-0.0438666666666667
gem	chr2R_+_10134017_10135399_10135466	chr2R	+	10135466	10134017;10135399	1.49756118506298e-05	4.66159907266863e-05	-0.110466666666666;0.110466666666667
Prx2540-1	chr2R_+_10419463_10425190_10425252	chr2R	+	10425252	10419463;10425190	0.00191277821140873	0.00438337474630346	-0.142266666666667;0.142266666666667
Galphao	chr2R_+_10448632_10459360_10460901	chr2R	+	10460901	10448632;10459360	2.63418517603003e-07	1.02657877424015e-06	0.1693;-0.1693
CG11883	chr2R_+_10619999_10637728_10637954	chr2R	+	10637954	10619999;10637728	1.96218894685901e-20	2.32094749477831e-19	0.5713;-0.5713
