Gene	AS_event_ID	AS_structure_ID	sub_junction_ID	sub-junction_dispersion_estimate	LRT_statistic-full_vs_reduced	LRT_p_value-full_vs_reduced	BH_adjusted_p-values	control	KD	fitting_parameter_log2fold_change_KD_control	sub_junction_chr	sub_junction_start_coor	sub_junction_end_coor	sub_junction_size	sub_junction_strand	raw_count.Control1	raw_count.Control2	raw_count.Control3	raw_count.SRPK1	raw_count.SRPK2	raw_count.SRPK3	percentage_usage.Control1	percentage_usage.Control2	percentage_usage.Control3	percentage_usage.SRPK1	percentage_usage.SRPK2	percentage_usage.SRPK3	deltaPSI
NONE	chrX_-_8493966_8494007_8494078	3_Junction_195661_Junction_195664	J001	0.0820147504784412	4.58241041325299	0.0323017458226523	0.139643099151616	4.87504466073874	5.83684863272403	0.559777736695422	chrX	8493966	8494078	113	-	19	8	12	10	10	7	79.17%	72.73%	50.00%	90.91%	90.91%	87.50%	-0.224733333333333
NONE	chrX_-_8493966_8494007_8494078	3_Junction_195661_Junction_195664	J002	0.103258588890666	4.24431788237546	0.0393818870013265	0.16018676548962	3.49393011018621	2.02930237990495	-1.59967665284378	chrX	8494007	8494078	72	-	5	3	12	1	1	1	20.83%	27.27%	50.00%	9.09%	9.09%	12.50%	0.224733333333333
Lim1	chrX_-_8768942_8787477_8787608	3_Junction_196011_Junction_196015	J001	0.0101436522485569	36.416324610474	1.59362854914228e-09	5.51299362549537e-08	14.5230374585096	16.1770655438694	0.490528745737506	chrX	8768942	8787608	18667	-	142	104	150	165	197	164	68.60%	74.29%	75.00%	91.67%	90.37%	87.23%	-0.171266666666667
Lim1	chrX_-_8768942_8787477_8787608	3_Junction_196011_Junction_196015	J002	0.0108780720245447	35.4842337267829	2.57123377850323e-09	8.61651691000657e-08	10.2636206822579	7.14520510203104	-1.25160574996034	chrX	8787477	8787608	132	-	65	36	50	15	21	24	31.40%	25.71%	25.00%	8.33%	9.63%	12.77%	0.171266666666667
CG12118	chrX_-_9196119_9196136_9196139_9196194	3_Junction_196525_Junction_196526_Junction_196527	J001	0.00149197456047937	5.48578064750588	0.019171756983235	0.0955627591837368	24.5068342035294	24.8606686199913	0.0948390261301917	chrX	9196119	9196194	76	-	808	718	998	1053	956	1016	55.84%	57.72%	54.42%	58.93%	59.09%	60.12%	-0.0338666666666666
CG12118	chrX_-_9196119_9196136_9196139_9196194	3_Junction_196525_Junction_196526_Junction_196527	J002	0.00165684686548987	4.97866066373481	0.025661842584576	0.11853195495224	23.1181284871665	22.7017382712637	-0.112569084217899	chrX	9196136	9196194	59	-	619	515	823	720	645	659	42.78%	41.40%	44.87%	40.29%	39.86%	38.99%	0.0330333333333334
CG12118	chrX_-_9196119_9196136_9196139_9196194	3_Junction_196525_Junction_196526_Junction_196527	J003	0.0151678633425101	0.0905419330626671	0.763489327234519	0.905376811099338	6.30923688601468	6.09969254701643	-0.10755946613678	chrX	9196139	9196194	56	-	20	11	13	14	17	15	1.38%	0.88%	0.71%	0.78%	1.05%	0.89%	0.000833333333333332
Erk7	chrX_-_9263012_9263575_9263709	3_Junction_196639_Junction_196642	J001	0.0309928234185426	12.9985530280892	0.000311731775145289	0.00341157767753127	25.7100934043735	27.2163712808404	0.401239080820632	chrX	9263012	9263709	698	-	970	847	1371	1612	1496	1556	98.18%	96.14%	97.93%	99.14%	99.07%	98.98%	-0.0164666666666666
Erk7	chrX_-_9263012_9263575_9263709	3_Junction_196639_Junction_196642	J002	0.0331677035875523	12.4950589163765	0.000408029763085858	0.00428419856185984	8.27813845869422	5.98608371048389	-1.06149582507577	chrX	9263575	9263709	135	-	18	34	29	14	14	16	1.82%	3.86%	2.07%	0.86%	0.93%	1.02%	0.0164666666666667
Erk7	chrX_-_9265460_9265465_9266755_9266917	3_Junction_196654_Junction_196657_Junction_196666	J001	0.0127435997470061	1.18044990685276	0.277264422503004	0.554595815411108	8.77501204369067	7.65900382708859	-0.462658387319143	chrX	9265460	9266917	1458	-	25	28	29	36	25	27	2.73%	3.92%	2.53%	2.94%	1.96%	2.36%	0.0064
Erk7	chrX_-_9265460_9265465_9266755_9266917	3_Junction_196654_Junction_196657_Junction_196666	J002	0.00783393879922151	14.0970339247683	0.000173617341473517	0.00207082189152484	25.5346443897489	24.820173986706	-0.191132480146255	chrX	9265465	9266917	1453	-	890	684	1114	1145	1210	1083	97.06%	95.80%	97.29%	93.39%	94.68%	94.67%	0.0247000000000002
Erk7	chrX_-_9265460_9265465_9266755_9266917	3_Junction_196654_Junction_196657_Junction_196666	J003	0.00841603430708584	80.3925013025171	3.06957870112241e-19	2.9564138731455e-17	2.60253149977914	8.79527896560365	3.78736554608684	chrX	9266755	9266917	163	-	2	2	2	45	43	34	0.22%	0.28%	0.17%	3.67%	3.36%	2.97%	-0.0311
nej	chrX_-_9674894_9674924_9676510	3_Junction_197153_Junction_197155	J001	0.00440200170215423	10.4415135243377	0.00123214263061172	0.0108892660246427	9.22976138957807	10.6766866727181	0.528640404647777	chrX	9674894	9676510	1617	-	27	23	36	64	76	74	19.71%	21.30%	21.56%	29.77%	30.77%	32.17%	-0.100466666666667
nej	chrX_-_9674894_9674924_9676510	3_Junction_197153_Junction_197155	J002	0.00419350547592351	10.5545158394389	0.00115904568343943	0.010380350446094	15.0276307638263	14.2509908120033	-0.234190073209168	chrX	9674924	9676510	1587	-	110	85	131	151	171	156	80.29%	78.70%	78.44%	70.23%	69.23%	67.83%	0.100466666666667
NONE	chrY_-_2837110_2837486_2837495_2837625	3_Junction_198114_Junction_198119_Junction_198121	J001	0.0588443489867147	12.906582162749	0.000327428640983274	0.00355309853469704	1.41823895832753	3.90899821356789	2.97777765028127	chrY	2837110	2837625	516	-	1	0	1	7	7	4	8.33%	0.00%	6.67%	58.33%	36.84%	36.36%	-0.388433333333333
NONE	chrY_-_2837110_2837486_2837495_2837625	3_Junction_198114_Junction_198119_Junction_198121	J002	0.0598902340748134	2.79333137672902	0.0946572576223749	0.290107957133619	4.15277046993304	3.22069963131271	-0.760454583996927	chrY	2837486	2837625	140	-	5	4	9	1	7	4	41.67%	44.44%	60.00%	8.33%	36.84%	36.36%	0.215266666666667
NONE	chrY_-_2837110_2837486_2837495_2837625	3_Junction_198114_Junction_198119_Junction_198121	J003	0.0348733784795314	1.79208862286427	0.180671892031145	0.435436436923506	3.94748858979043	3.21641804440091	-0.611586928955173	chrY	2837495	2837625	131	-	6	5	5	4	5	3	50.00%	55.56%	33.33%	33.33%	26.32%	27.27%	0.173233333333333
NONE	chrY_-_3229920_3229929_3229976	3_Junction_198479_Junction_198480	J001	0.0656065905827072	4.89473995233751	0.026938630251637	0.122552549110928	4.26577543484309	2.81694911803592	-1.23776119672768	chrY	3229920	3229976	57	-	10	7	18	1	2	2	41.67%	36.84%	62.07%	9.09%	22.22%	33.33%	0.253133333333333
NONE	chrY_-_3229920_3229929_3229976	3_Junction_198479_Junction_198480	J002	0.059942964675032	5.03486579087025	0.0248420115347924	0.11584463291279	4.43931277009765	5.57501179233787	0.701770187501734	chrY	3229929	3229976	48	-	14	12	11	10	7	4	58.33%	63.16%	37.93%	90.91%	77.78%	66.67%	-0.253133333333333
NONE	chrY_-_854738_878889_1007916	3_Junction_199075_Junction_199254	J001	0.776946401519752	4.6378988857521	0.0312732686341353	0.136575530273656	2.03728514672619	3.5703861038008	1.65280646311733	chrY	854738	1007916	153179	-	0	3	0	10	4	5	0.00%	37.50%	INF	62.50%	100.00%	100.00%	Inf
NONE	chrY_-_854738_878889_1007916	3_Junction_199075_Junction_199254	J002	0.873597337683067	4.38041847736845	0.0363540708660823	0.151562195243558	3.67150570200662	2.00521889393453	-1.78256315830512	chrY	878889	1007916	129028	-	5	5	0	6	0	0	100.00%	62.50%	INF	37.50%	0.00%	0.00%	Inf
NONE	chr2L_-_21870673_21871576_21872770	3_Junction_21067_Junction_21073	J001	0.0520355129208848	12.736826843337	0.000358525454388595	0.00383803261379399	4.21735175504533	6.04883653332804	1.11412712068999	chr2L	21870673	21872770	2098	-	12	13	13	9	9	4	33.33%	46.43%	56.52%	81.82%	100.00%	80.00%	-0.418466666666667
NONE	chr2L_-_21870673_21871576_21872770	3_Junction_21067_Junction_21073	J002	0.0528998562067475	12.6857334137386	0.000368456042165971	0.00392862815017164	4.78598376877341	2.33479791416553	-2.13973305695064	chr2L	21871576	21872770	1195	-	24	15	10	2	0	1	66.67%	53.57%	43.48%	18.18%	0.00%	20.00%	0.418466666666667
CG31600	chr2L_-_21914905_21914951_21914966_21915014	3_Junction_21149_Junction_21150_Junction_21151	J001	0.0233658266287604	2.64559004808639	0.103837596630085	0.307700126625456	3.89249650893482	4.96023161768332	0.736511722378463	chr2L	21914905	21915014	110	-	8	6	3	10	8	9	2.23%	2.09%	0.68%	2.53%	2.58%	3.38%	-0.0116333333333333
CG31600	chr2L_-_21914905_21914951_21914966_21915014	3_Junction_21149_Junction_21150_Junction_21151	J002	0.0198089547120438	4.14542208567472	0.0417472461218426	0.167046739256036	13.0327993157302	14.0512736698373	0.316856166501087	chr2L	21914951	21915014	64	-	75	86	128	153	108	81	20.95%	29.97%	29.16%	38.64%	34.84%	30.45%	-0.0795000000000001
CG31600	chr2L_-_21914905_21914951_21914966_21915014	3_Junction_21149_Junction_21150_Junction_21151	J003	0.0145029082988906	6.37227722435371	0.0115916751454741	0.064967789480056	17.8454995963824	16.8388247104741	-0.28745251111594	chr2L	21914966	21915014	49	-	275	195	308	233	194	176	76.82%	67.94%	70.16%	58.84%	62.58%	66.17%	0.0911000000000001
Tengl2	chr2L_-_2239113_2239128_2239190	3_Junction_22110_Junction_22115	J001	0.0159320868851677	4.33877743347236	0.0372536646947328	0.154181978717583	4.23918368856088	5.6404503230616	0.878221363496384	chr2L	2239113	2239190	78	-	10	7	10	6	15	6	3.00%	2.15%	2.69%	3.87%	6.47%	3.92%	-0.0214
Tengl2	chr2L_-_2239113_2239128_2239190	3_Junction_22110_Junction_22115	J002	0.0111446942219677	4.68991753549274	0.0303401034598763	0.133663323711831	17.7981081075106	17.4309527887701	-0.104394443084247	chr2L	2239128	2239190	63	-	323	318	362	149	217	147	97.00%	97.85%	97.31%	96.13%	93.53%	96.08%	0.0213999999999999
Tim23	chr2L_-_23304335_23313230_23313280_23313327	3_Junction_22902_Junction_22918_Junction_22920	J001	0.444131913783644	6.05998807712302	0.0138278617906054	0.0743920667691382	0.0553788174046588	3.36800765116541	11.8976755047068	chr2L	23304335	23313327	8993	-	0	0	0	6	0	6	0.00%	0.00%	0.00%	0.14%	0.00%	0.15%	-0.000966666666666667
Tim23	chr2L_-_23304335_23313230_23313280_23313327	3_Junction_22902_Junction_22918_Junction_22920	J002	0.0109014866585198	0.950201074635174	0.329668120779283	0.609103084822433	32.1988975365704	32.5284925038778	0.0868534276925104	chr2L	23313230	23313327	98	-	3754	3090	4350	4089	3564	3819	98.45%	98.06%	98.24%	98.10%	98.75%	98.66%	-0.00253333333333328
Tim23	chr2L_-_23304335_23313230_23313280_23313327	3_Junction_22902_Junction_22918_Junction_22920	J003	0.00965617768341229	2.08126201327875	0.149116845047687	0.38745410300552	11.4301672078853	10.7663872408273	-0.227450778515028	chr2L	23313280	23313327	48	-	59	61	78	73	45	46	1.55%	1.94%	1.76%	1.75%	1.25%	1.19%	0.00353333333333334
CG3557	chr2L_-_2385415_2385445_2385451_2385505	3_Junction_23186_Junction_23189_Junction_23190	J001	0.0327093580394417	0.372027069806208	0.541901409492208	0.777945617716349	7.68857994433039	6.99146081762853	-0.313681170023508	chr2L	2385415	2385505	91	-	20	13	36	14	20	29	1.34%	1.09%	1.85%	0.82%	1.16%	1.73%	0.0019
CG3557	chr2L_-_2385415_2385445_2385451_2385505	3_Junction_23186_Junction_23189_Junction_23190	J002	0.0038863003178516	11.4956510411154	0.000697592195504593	0.0067562219555873	12.8882823520679	14.2739636312726	0.430677753893177	chr2L	2385445	2385505	61	-	89	71	91	131	126	137	5.95%	5.93%	4.67%	7.69%	7.29%	8.17%	-0.022
CG3557	chr2L_-_2385415_2385445_2385451_2385505	3_Junction_23186_Junction_23189_Junction_23190	J003	0.0029987171366013	8.06503627153461	0.00451275719104487	0.0310119700514924	27.4729864023046	27.0893563817628	-0.101955122881469	chr2L	2385451	2385505	55	-	1388	1113	1822	1558	1582	1510	92.72%	92.98%	93.48%	91.49%	91.55%	90.10%	0.0201333333333333
CG31948	chr2L_-_2416369_2416379_2416386_2416389_2416434	3_Junction_23236_Junction_23237_Junction_23238_Junction_23239	J001	0.145275700483667	0.0734986331259222	0.786309266023383	0.915410984915245	4.65552330496667	4.40144840776769	-0.170955819609816	chr2L	2416369	2416434	66	-	8	2	15	13	5	4	0.66%	0.20%	1.15%	1.01%	0.40%	0.33%	0.000899999999999999
CG31948	chr2L_-_2416369_2416379_2416386_2416389_2416434	3_Junction_23236_Junction_23237_Junction_23238_Junction_23239	J002	0.00709846079276796	2.79968024934018	0.0942831076850153	0.289344151377876	24.9909900934748	25.3970115375831	0.108609515075241	chr2L	2416379	2416434	56	-	999	826	1054	1073	1059	1051	82.22%	83.86%	80.83%	83.05%	84.86%	86.86%	-0.0262
CG31948	chr2L_-_2416369_2416379_2416386_2416389_2416434	3_Junction_23236_Junction_23237_Junction_23238_Junction_23239	J003	0.00583237015246643	4.66931520379156	0.0307061687366572	0.134749298846342	16.653540119322	15.877232501472	-0.225816055123135	chr2L	2416386	2416434	49	-	207	154	229	197	177	142	17.04%	15.63%	17.56%	15.25%	14.18%	11.74%	0.0302
CG31948	chr2L_-_2416369_2416379_2416386_2416389_2416434	3_Junction_23236_Junction_23237_Junction_23238_Junction_23239	J004	0.0360134347925144	5.91904570284757	0.0149780689573882	0.0791874025093884	3.04885007730165	5.04867410514769	1.51890321888721	chr2L	2416389	2416434	46	-	1	3	6	9	7	13	0.08%	0.30%	0.46%	0.70%	0.56%	1.07%	-0.00496666666666667
NONE	chr2L_-_2471190_2471214_2471297	3_Junction_23329_Junction_23331	J001	0.0545935016402899	3.81609396118336	0.0507624464074652	0.191262775346743	3.25531132087989	1.81319671268767	-1.71740180083395	chr2L	2471190	2471297	108	-	4	8	8	0	1	1	16.00%	34.78%	25.81%	0.00%	12.50%	11.11%	0.1766
NONE	chr2L_-_2471190_2471214_2471297	3_Junction_23329_Junction_23331	J002	0.0361392952822516	4.05232329408671	0.0441105977548371	0.173517170434663	5.43441856534137	6.11383727567611	0.370467696139969	chr2L	2471214	2471297	84	-	21	15	23	10	7	8	84.00%	65.22%	74.19%	100.00%	87.50%	88.89%	-0.1766
CG9641	chr2L_-_2976554_2976764_2976817	3_Junction_24425_Junction_24427	J001	0.0344049290532878	4.34778343256015	0.0370571467288067	0.153586333097114	17.7181790364323	18.4408638735062	0.204136666002402	chr2L	2976554	2976817	264	-	253	220	226	372	227	278	96.93%	95.65%	93.39%	98.67%	97.42%	96.86%	-0.0232666666666665
CG9641	chr2L_-_2976554_2976764_2976817	3_Junction_24425_Junction_24427	J002	0.041445406451265	4.01227745974354	0.0451700960551597	0.176281643926828	5.52399821778779	4.19026183359224	-0.848067941056821	chr2L	2976764	2976817	54	-	8	10	16	5	6	9	3.07%	4.35%	6.61%	1.33%	2.58%	3.14%	0.0232666666666667
CG14070	chr2L_-_10901193_10901204_10901259	3_Junction_2488_Junction_2489	J001	0.0352299339601431	4.77280229522852	0.0289127274783603	0.129227198631973	2.45347213907062	4.01119931859867	1.45811911088342	chr2L	10901193	10901259	67	-	2	2	2	4	7	8	0.33%	0.35%	0.23%	0.47%	0.98%	1.19%	-0.00576666666666667
CG14070	chr2L_-_10901193_10901204_10901259	3_Junction_2488_Junction_2489	J002	0.017900025263879	5.35007534630655	0.0207213752432237	0.101375513441469	23.4144652006619	23.0895865739013	-0.0876642353178365	chr2L	10901204	10901259	56	-	606	565	873	843	706	663	99.67%	99.65%	99.77%	99.53%	99.02%	98.81%	0.00576666666666648
CG7309	chr2L_-_10906778_10906805_10906845	3_Junction_2499_Junction_2501	J001	0.0967344903200588	4.68447987914845	0.0304362764418772	0.133885020193278	30.9942530236181	32.6742956437709	0.442978054929556	chr2L	10906778	10906845	68	-	3033	2463	4151	3734	3625	3729	99.38%	99.31%	99.66%	99.76%	99.64%	99.95%	-0.00333333333333341
CG7309	chr2L_-_10906778_10906805_10906845	3_Junction_2499_Junction_2501	J002	0.10572824846121	4.43594093588075	0.0351898175755676	0.148263748560572	6.34180686052598	4.77831169885065	-0.884580438183714	chr2L	10906805	10906845	41	-	19	17	14	9	13	2	0.62%	0.69%	0.34%	0.24%	0.36%	0.05%	0.00333333333333333
CG7309	chr2L_-_10908438_10908547_10908598	3_Junction_2522_Junction_2526	J001	0.0459640013183575	15.4414470403179	8.51012042733959e-05	0.00112489526587226	4.33258842257968	1.37146096166638	-3.38564828885559	chr2L	10908438	10908598	161	-	8	3	10	2	0	0	0.43%	0.17%	0.40%	0.09%	0.00%	0.00%	0.00303333333333333
CG7309	chr2L_-_10908438_10908547_10908598	3_Junction_2522_Junction_2526	J002	0.023775000859461	17.4542148484172	2.94311020123396e-05	0.000452749862158695	28.9720976709472	29.5669684998732	0.15742169925355	chr2L	10908547	10908598	52	-	1874	1740	2482	2313	2188	2294	99.57%	99.83%	99.60%	99.91%	100.00%	100.00%	-0.00303333333333311
CG3702	chr2L_-_4217976_4224750_4224806	3_Junction_26485_Junction_26493	J001	0.158431869172104	18.3415660378806	1.84634510841135e-05	0.000298617966035884	1.11388654535592	4.63062553985807	4.19084388831518	chr2L	4217976	4224806	6831	-	0	0	1	17	7	8	0.00%	0.00%	4.17%	51.52%	20.00%	44.44%	-0.372633333333333
CG3702	chr2L_-_4217976_4224750_4224806	3_Junction_26485_Junction_26493	J002	0.133854098197943	19.6743213518045	9.18270571912409e-06	0.000159736311427633	8.27374065987398	5.90345793034395	-1.10361135398318	chr2L	4224750	4224806	57	-	23	19	23	16	28	10	100.00%	100.00%	95.83%	48.48%	80.00%	55.56%	0.372633333333333
jet	chr2L_-_4945080_4948559_4948896	3_Junction_27741_Junction_27751	J001	0.038884278995924	5.75575838932446	0.0164346998470701	0.0849723583803324	1.77793101247385	3.49573550789511	1.9865743107537	chr2L	4945080	4948896	3817	-	1	0	2	6	4	5	1.92%	0.00%	5.56%	12.00%	8.70%	10.00%	-0.0774
jet	chr2L_-_4945080_4948559_4948896	3_Junction_27741_Junction_27751	J002	0.0192832892532628	6.26794228863957	0.0122941837365836	0.067985767187903	9.8209923596622	9.34977767737151	-0.176014312521816	chr2L	4948559	4948896	338	-	51	31	34	44	42	45	98.08%	100.00%	94.44%	88.00%	91.30%	90.00%	0.0774
asRNA:CR43824	chr2L_-_4964598_4964618_4964669	3_Junction_27801_Junction_27803	J001	0.0914019555933928	32.595918784158	1.1345273317621e-08	3.48890236092526e-07	3.48677583822544	7.71565833287873	2.47610505365673	chr2L	4964598	4964669	72	-	4	7	2	30	16	27	4.40%	7.87%	1.64%	48.39%	26.67%	42.19%	-0.344466666666667
asRNA:CR43824	chr2L_-_4964598_4964618_4964669	3_Junction_27801_Junction_27803	J002	0.0846108338688389	34.2349639467109	4.88434699184286e-09	1.5823264503428e-07	13.1350100331276	9.2684643862725	-1.32750954213388	chr2L	4964618	4964669	52	-	87	82	120	32	44	37	95.60%	92.13%	98.36%	51.61%	73.33%	57.81%	0.344466666666667
l(2)05714	chr2L_-_4971322_4971342_4971432_4971453_4973717	3_Junction_27842_Junction_27843_Junction_27846_Junction_27848	J001	0.0245008974893632	2.75488839408635	0.0969575821796381	0.294220691393582	6.06301456138571	4.95054950658794	-0.632690903255858	chr2L	4971322	4973717	2396	-	19	16	10	8	12	6	37.25%	41.03%	23.81%	21.05%	27.27%	18.75%	0.116733333333333
l(2)05714	chr2L_-_4971322_4971342_4971432_4971453_4973717	3_Junction_27842_Junction_27843_Junction_27846_Junction_27848	J002	0.117398882452458	0.589124836566938	0.442757738655724	0.707239990545284	5.28319270888932	4.38555756636857	-0.571285699338412	chr2L	4971342	4973717	2376	-	19	4	11	7	5	8	37.25%	10.26%	26.19%	18.42%	11.36%	25.00%	0.0630666666666667
l(2)05714	chr2L_-_4971322_4971342_4971432_4971453_4973717	3_Junction_27842_Junction_27843_Junction_27846_Junction_27848	J003	0.0745749620564699	0.639929090251783	0.423736475777126	0.693393829038626	4.74603378214221	5.3623670616059	0.376664800213495	chr2L	4971432	4973717	2286	-	5	9	13	12	13	6	9.80%	23.08%	30.95%	31.58%	29.55%	18.75%	-0.0535
l(2)05714	chr2L_-_4971322_4971342_4971432_4971453_4973717	3_Junction_27842_Junction_27843_Junction_27846_Junction_27848	J004	0.0168495578613496	4.1093287552582	0.0426472857642939	0.169452268974765	4.68055055434262	5.83511229392237	0.683595338654195	chr2L	4971453	4973717	2265	-	8	10	8	11	14	12	15.69%	25.64%	19.05%	28.95%	31.82%	37.50%	-0.1263
Ncoa6	chr2L_-_5324906_5324909_5325950	3_Junction_28787_Junction_28789	J001	0.0172965068225589	4.17313750883203	0.0410696793067979	0.165155384560126	3.31798985864459	4.70849473619424	1.05378259471042	chr2L	5324906	5325950	1045	-	4	3	2	14	10	9	6.06%	4.55%	2.60%	9.52%	8.62%	9.47%	-0.048
Ncoa6	chr2L_-_5324906_5324909_5325950	3_Junction_28787_Junction_28789	J002	0.0115877475595941	4.41313535658769	0.0356632355341404	0.149653635848219	12.8083825765707	12.4112869186001	-0.127502919257295	chr2L	5324909	5325950	1042	-	62	63	75	133	106	86	93.94%	95.45%	97.40%	90.48%	91.38%	90.53%	0.0479999999999998
lwr	chr2L_-_542346_542350_542379_542428	3_Junction_28912_Junction_28914_Junction_28915	J001	0.018239768444688	0.000810654389709953	0.97728570525809	0.995898289711125	7.18791742406054	7.04844420383172	-0.0642025135194944	chr2L	542346	542428	83	-	23	11	18	20	23	29	3.80%	2.58%	2.37%	2.24%	2.79%	3.71%	3.33333333333297e-05
lwr	chr2L_-_542346_542350_542379_542428	3_Junction_28912_Junction_28914_Junction_28915	J002	0.0127966157339477	0.554375046811259	0.456535542182832	0.717529475103179	23.127516283535	22.9402554364006	-0.0505896214875499	chr2L	542350	542428	79	-	581	415	740	868	794	747	95.87%	97.42%	97.37%	97.09%	96.24%	95.65%	0.00559999999999994
lwr	chr2L_-_542346_542350_542379_542428	3_Junction_28912_Junction_28914_Junction_28915	J003	0.0301053968318623	5.30095816009549	0.0213136968360195	0.103461780145287	2.12191812344923	3.78949340391222	1.71217026380535	chr2L	542379	542428	50	-	2	0	2	6	8	5	0.33%	0.00%	0.26%	0.67%	0.97%	0.64%	-0.00563333333333333
Samuel	chr2L_-_11014652_11028939_11028950_11028993	3_Junction_2920_Junction_2936_Junction_2937	J001	0.0139935799828472	57.8721125904068	2.79724776820586e-14	1.71795405236436e-12	13.9598263298944	15.8902023928422	0.578339324017078	chr2L	11014652	11028993	14342	-	101	100	134	184	177	160	77.10%	74.63%	79.29%	96.84%	98.33%	93.02%	-0.190566666666667
Samuel	chr2L_-_11014652_11028939_11028950_11028993	3_Junction_2920_Junction_2936_Junction_2937	J002	0.0234476113661834	51.4977820473128	7.16780313553717e-13	3.86622032938743e-11	8.01284138027883	3.15772478102915	-2.89772868890774	chr2L	11028939	11028993	55	-	25	29	24	4	1	6	19.08%	21.64%	14.20%	2.11%	0.56%	3.49%	0.162533333333333
Samuel	chr2L_-_11014652_11028939_11028950_11028993	3_Junction_2920_Junction_2936_Junction_2937	J003	0.0420458879567423	4.80532776195882	0.0283718693152783	0.127280099771295	4.37219527499269	3.01797456494681	-1.10894500577343	chr2L	11028950	11028993	44	-	5	5	11	2	2	6	3.82%	3.73%	6.51%	1.05%	1.11%	3.49%	0.0280333333333333
CG14006	chr2L_-_5727907_5728196_5728277	3_Junction_29487_Junction_29489	J001	0.0168246179311691	9.32717661354561	0.00225779966974889	0.0178624764266427	6.2667032032825	7.59872205770913	0.627473799253356	chr2L	5727907	5728277	371	-	8	8	5	67	48	41	44.44%	50.00%	83.33%	80.72%	81.36%	74.55%	-0.1962
CG14006	chr2L_-_5727907_5728196_5728277	3_Junction_29487_Junction_29489	J002	0.0207686083925737	8.95056241601176	0.00277384173091189	0.0210407800962937	6.00514011502964	4.12320201140945	-1.15938868423334	chr2L	5728196	5728277	82	-	10	8	1	16	11	14	55.56%	50.00%	16.67%	19.28%	18.64%	25.45%	0.1962
CG9171	chr2L_-_5799277_5799411_5800042	3_Junction_29616_Junction_29618	J001	0.0566873635680198	4.45472879323668	0.0348047424763701	0.14719894452942	7.15014638359541	6.26034213220114	-0.429657298246279	chr2L	5799277	5800042	766	-	26	14	19	19	13	16	89.66%	100.00%	76.00%	79.17%	65.00%	64.00%	0.191633333333333
CG9171	chr2L_-_5799277_5799411_5800042	3_Junction_29616_Junction_29618	J002	0.0762469873973178	4.10990335377408	0.042632798641009	0.169408920785102	2.9228761695675	4.27046724719943	1.13217918371956	chr2L	5799411	5800042	632	-	3	0	6	5	7	9	10.34%	0.00%	24.00%	20.83%	35.00%	36.00%	-0.191633333333333
rau	chr2L_-_5861607_5870245_5878986	3_Junction_29684_Junction_29688	J001	0.0213925425053434	6.02289262014909	0.0141214828762055	0.075629694160093	9.68003988631342	10.2042029744918	0.191410293645454	chr2L	5861607	5878986	17380	-	29	28	55	54	55	57	90.62%	82.35%	91.67%	96.43%	96.49%	96.61%	-0.0829666666666669
rau	chr2L_-_5861607_5870245_5878986	3_Junction_29684_Junction_29688	J002	0.039293766676963	5.52833665531396	0.0187108848156666	0.0938700469694055	3.83278181591938	2.21308022634436	-1.62330546647071	chr2L	5870245	5878986	8742	-	3	6	5	2	2	2	9.38%	17.65%	8.33%	3.57%	3.51%	3.39%	0.0829666666666667
CG13999	chr2L_-_5954443_5954990_5955616	3_Junction_29919_Junction_29925	J001	0.0697156919044273	14.1331627142648	0.000170314606712052	0.00203708446281678	2.72027344640308	5.0067135600023	1.82968265276168	chr2L	5954443	5955616	1174	-	1	4	1	12	12	13	6.67%	33.33%	12.50%	80.00%	54.55%	61.90%	-0.479833333333333
CG13999	chr2L_-_5954443_5954990_5955616	3_Junction_29919_Junction_29925	J002	0.0650636692861145	14.4181903178029	0.00014638149228453	0.00178641592816309	5.77265020537875	3.82909151269531	-1.25752439525738	chr2L	5954990	5955616	627	-	14	8	7	3	10	8	93.33%	66.67%	87.50%	20.00%	45.45%	38.10%	0.479833333333333
AstCC	chr2L_-_11083924_11083945_11083955_11083968_11084018	3_Junction_3023_Junction_3026_Junction_3027_Junction_3028	J001	0.0129331625502287	2.97003161980643	0.0848201965027223	0.270383629520592	6.84964783222792	7.923743146498	0.481423591888313	chr2L	11083924	11084018	95	-	27	7	14	43	23	26	16.88%	11.11%	11.11%	21.94%	17.04%	17.57%	-0.0581666666666667
AstCC	chr2L_-_11083924_11083945_11083955_11083968_11084018	3_Junction_3023_Junction_3026_Junction_3027_Junction_3028	J002	0.00482967362842418	0.203178222355845	0.652167614704138	0.846090366132687	12.9407428630351	12.8485633406125	-0.029292773158593	chr2L	11083945	11084018	74	-	105	44	86	131	87	97	65.62%	69.84%	68.25%	66.84%	64.44%	65.54%	0.0229666666666667
AstCC	chr2L_-_11083924_11083945_11083955_11083968_11084018	3_Junction_3023_Junction_3026_Junction_3027_Junction_3028	J003	0.015907093361326	0.275811615415194	0.599459666377045	0.814627555427575	5.70139463109114	6.05739484464661	0.191061414787235	chr2L	11083955	11084018	64	-	14	7	11	15	18	17	8.75%	11.11%	8.73%	7.65%	13.33%	11.49%	-0.0129333333333333
