Gene	AS_event_ID	AS_structure_ID	sub_junction_ID	sub-junction_dispersion_estimate	LRT_statistic-full_vs_reduced	LRT_p_value-full_vs_reduced	BH_adjusted_p-values	control	KD	fitting_parameter_log2fold_change_KD_control	sub_junction_chr	sub_junction_start_coor	sub_junction_end_coor	sub_junction_size	sub_junction_strand	raw_count.Control1	raw_count.Control2	raw_count.Control3	raw_count.SRPK1	raw_count.SRPK2	raw_count.SRPK3	percentage_usage.Control1	percentage_usage.Control2	percentage_usage.Control3	percentage_usage.SRPK1	percentage_usage.SRPK2	percentage_usage.SRPK3	deltaPSI
PyK	chr3R_+_22367668_22368865_22369565_22370776	3_Junction_139430_Junction_139436_Junction_139437	J003	0.0129831307808053	8.56124396753155	0.00343394700755765	0.0249730043121385	13.647581941126	14.9131843913555	0.385366001460321	chr3R	22369565	22370776	1212	+	124	74	102	152	168	125	22.71%	17.13%	15.86%	24.48%	28.24%	26.54%	-0.0785333333333333
CG7059	chr3R_+_22389752_22390073_22390078_22390104_22390202_22390462_22390719_22391192	3_Junction_139535_Junction_139539_Junction_139540_Junction_139541_Junction_139543_Junction_139544_Junction_139545	J001	0.0424155467694421	6.49215811601486	0.0108351362069473	0.0616746398254917	3.83677246996714	1.6647752919615	-2.4563009144583	chr3R	22389752	22391192	1441	+	6	2	8	0	2	1	0.34%	0.12%	0.31%	0.00%	0.11%	0.06%	0.002
CG7059	chr3R_+_22389752_22390073_22390078_22390104_22390202_22390462_22390719_22391192	3_Junction_139535_Junction_139539_Junction_139540_Junction_139541_Junction_139543_Junction_139544_Junction_139545	J002	0.00855428854361484	14.8340521476738	0.000117396536480527	0.00148130874168859	28.2615084810794	27.0997008267176	-0.308469199947222	chr3R	22390073	22391192	1120	+	1594	1420	2284	1336	1495	1551	89.80%	88.69%	87.95%	81.76%	82.14%	85.79%	0.0558333333333333
CG7059	chr3R_+_22389752_22390073_22390078_22390104_22390202_22390462_22390719_22391192	3_Junction_139535_Junction_139539_Junction_139540_Junction_139541_Junction_139543_Junction_139544_Junction_139545	J003	0.00959940519201027	1.15149043359962	0.283237366921026	0.560971352755267	8.08765751042792	6.83270244046751	-0.558607384341682	chr3R	22390078	22391192	1115	+	18	25	38	20	22	15	1.01%	1.56%	1.46%	1.22%	1.21%	0.83%	0.00256666666666667
CG7059	chr3R_+_22389752_22390073_22390078_22390104_22390202_22390462_22390719_22391192	3_Junction_139535_Junction_139539_Junction_139540_Junction_139541_Junction_139543_Junction_139544_Junction_139545	J004	0.00724447880134415	10.928883932996	0.00094676512576502	0.00875376200982594	12.0018748497591	9.32464320846073	-0.941572439037312	chr3R	22390104	22391192	1089	+	55	58	107	34	48	36	3.10%	3.62%	4.12%	2.08%	2.64%	1.99%	0.0137666666666667
CG7059	chr3R_+_22389752_22390073_22390078_22390104_22390202_22390462_22390719_22391192	3_Junction_139535_Junction_139539_Junction_139540_Junction_139541_Junction_139543_Junction_139544_Junction_139545	J005	0.0100005640542707	35.5320372280914	2.50890004594512e-09	8.42520898335392e-08	12.6633830599607	15.5663089037935	0.889514573599652	chr3R	22390202	22391192	991	+	67	65	124	165	184	139	3.77%	4.06%	4.77%	10.10%	10.11%	7.69%	-0.051
CG7059	chr3R_+_22389752_22390073_22390078_22390104_22390202_22390462_22390719_22391192	3_Junction_139535_Junction_139539_Junction_139540_Junction_139541_Junction_139543_Junction_139544_Junction_139545	J006	0.0150346029777927	5.23122486105579	0.0221849042599785	0.106640777718858	4.07736041430618	5.32865773789421	0.818388916527493	chr3R	22390462	22391192	731	+	5	6	7	13	11	9	0.28%	0.37%	0.27%	0.80%	0.60%	0.50%	-0.00326666666666667
CG7059	chr3R_+_22389752_22390073_22390078_22390104_22390202_22390462_22390719_22391192	3_Junction_139535_Junction_139539_Junction_139540_Junction_139541_Junction_139543_Junction_139544_Junction_139545	J007	0.00877602672293282	28.5886665341968	8.95045228856131e-08	2.35264323023514e-06	8.23189079809771	11.0355585095614	1.04961268935223	chr3R	22390719	22391192	474	+	30	25	29	66	58	57	1.69%	1.56%	1.12%	4.04%	3.19%	3.15%	-0.0200333333333333
tHMG2	chr3R_+_22492294_22493018_22493129_22493261	3_Junction_139736_Junction_139745_Junction_139746	J001	0.0525847369220742	38.314930689162	6.02002765639249e-10	2.23286718634128e-08	0.0439527289500798	6.20822254338887	14.4354438334928	chr3R	22492294	22493261	968	+	0	0	0	14	13	22	0.00%	0.00%	0.00%	9.52%	9.56%	17.05%	-0.120433333333333
tHMG2	chr3R_+_22492294_22493018_22493129_22493261	3_Junction_139736_Junction_139745_Junction_139746	J002	0.0536965564196171	6.54716816082021	0.0105051228795059	0.0601640009719478	13.5066806265151	13.4330190283695	-0.0229622375087315	chr3R	22493018	22493261	244	+	98	75	111	126	111	98	93.33%	85.23%	94.87%	85.71%	81.62%	75.97%	0.100433333333333
tHMG2	chr3R_+_22492294_22493018_22493129_22493261	3_Junction_139736_Junction_139745_Junction_139746	J003	0.0628570237455711	0.326136543052343	0.567942936456088	0.795468190451133	5.07565950803374	4.77858483509076	-0.185482830883545	chr3R	22493129	22493261	133	+	7	13	6	7	12	9	6.67%	14.77%	5.13%	4.76%	8.82%	6.98%	0.0200333333333333
rdo	chr2L_+_18013032_18026720_18026953	3_Junction_14128_Junction_14145	J001	0.0100055073672408	9.05201931962594	0.00262404841618933	0.0201544110837421	9.78251416446734	8.79979830019769	-0.374671999255188	chr2L	18013032	18026953	13922	+	26	31	44	40	48	42	81.25%	83.78%	80.00%	68.97%	63.16%	62.69%	0.167366666666667
rdo	chr2L_+_18013032_18026720_18026953	3_Junction_14128_Junction_14145	J002	0.0113977037546816	8.84257001668817	0.00294284451477267	0.0221009205603824	5.11875008957535	6.78328103712704	0.889446253748305	chr2L	18026720	18026953	234	+	6	6	11	18	28	25	18.75%	16.22%	20.00%	31.03%	36.84%	37.31%	-0.167366666666667
CG31140	chr3R_+_23978115_23978211_23978948	3_Junction_142264_Junction_142265	J001	0.0339105959676077	10.5647641619259	0.00115263739311639	0.0103316002192256	7.2020899505531	8.56258128414095	0.581540071275638	chr3R	23978115	23978948	834	+	7	10	15	70	58	58	43.75%	83.33%	62.50%	89.74%	81.69%	86.57%	-0.228066666666667
CG31140	chr3R_+_23978115_23978211_23978948	3_Junction_142264_Junction_142265	J002	0.0470371156852867	9.51175505882867	0.00204159805078736	0.0164633336527806	5.81544281660874	3.72561477948529	-1.36289022161465	chr3R	23978211	23978948	738	+	9	2	9	8	13	9	56.25%	16.67%	37.50%	10.26%	18.31%	13.43%	0.228066666666667
cav	chr3R_+_24221512_24221626_24221753_24221777_24221925_24222341	3_Junction_142989_Junction_142993_Junction_142994_Junction_142995_Junction_142996	J001	0.155129392547987	13.9464136809952	0.000188096152532533	0.00221430913227826	1.11147754197918	4.41213418010417	4.04990139841927	chr3R	24221512	24222341	830	+	0	0	1	13	13	3	0.00%	0.00%	0.25%	3.33%	3.05%	0.77%	-0.023
cav	chr3R_+_24221512_24221626_24221753_24221777_24221925_24222341	3_Junction_142989_Junction_142993_Junction_142994_Junction_142995_Junction_142996	J002	0.0483191478514245	12.4906880595926	0.000408985531257471	0.00429097493279621	20.8185916407137	18.2359801985913	-0.717320983733378	chr3R	24221626	24222341	716	+	326	294	391	347	366	358	97.90%	93.63%	96.07%	88.97%	85.92%	91.33%	0.0712666666666668
cav	chr3R_+_24221512_24221626_24221753_24221777_24221925_24222341	3_Junction_142989_Junction_142993_Junction_142994_Junction_142995_Junction_142996	J003	0.0395346617153013	6.92839476652645	0.00848378003939796	0.0511407069072876	5.78148847797744	6.84528292873087	0.539476106777855	chr3R	24221753	24222341	589	+	4	14	11	20	32	22	1.20%	4.46%	2.70%	5.13%	7.51%	5.61%	-0.0329666666666667
cav	chr3R_+_24221512_24221626_24221753_24221777_24221925_24222341	3_Junction_142989_Junction_142993_Junction_142994_Junction_142995_Junction_142996	J004	0.0470563776187825	7.13665733616629	0.00755238079121037	0.0467265555932522	2.22779981208725	3.71867143965934	1.51331870189084	chr3R	24221777	24222341	565	+	0	3	1	5	10	5	0.00%	0.96%	0.25%	1.28%	2.35%	1.28%	-0.0123333333333333
cav	chr3R_+_24221512_24221626_24221753_24221777_24221925_24222341	3_Junction_142989_Junction_142993_Junction_142994_Junction_142995_Junction_142996	J005	0.0250145883723059	0.437823436566418	0.508174864934861	0.755424308649321	3.30726990628818	3.12922712628156	-0.164188478488556	chr3R	24221925	24222341	417	+	3	3	3	5	5	4	0.90%	0.96%	0.74%	1.28%	1.17%	1.02%	-0.0029
lncRNA:CR44092	chr3R_+_24229889_24230648_24231009_24231162_24231653	3_Junction_143015_Junction_143026_Junction_143040_Junction_143043	J001	0.0576341627734912	0.682940464609231	0.408576021007552	0.681182709580249	5.17972658309614	5.81871526294866	0.363070365405427	chr3R	24229889	24231653	1765	+	4	5	15	18	24	9	8.00%	10.87%	18.99%	16.07%	24.49%	11.25%	-0.0465
lncRNA:CR44092	chr3R_+_24229889_24230648_24231009_24231162_24231653	3_Junction_143015_Junction_143026_Junction_143040_Junction_143043	J002	0.00784609526685204	6.36860256181917	0.0116157032467877	0.0650400411642019	10.8245815809047	10.0531997412121	-0.273659626894876	chr3R	24230648	24231653	1006	+	40	34	57	70	63	48	80.00%	73.91%	72.15%	62.50%	64.29%	60.00%	0.1309
lncRNA:CR44092	chr3R_+_24229889_24230648_24231009_24231162_24231653	3_Junction_143015_Junction_143026_Junction_143040_Junction_143043	J003	0.0338035288667086	10.4984734448813	0.00119473209554907	0.0106376693763226	3.09654587575475	5.57193338856849	1.77921161046494	chr3R	24231009	24231653	645	+	3	3	2	18	11	17	6.00%	6.52%	2.53%	16.07%	11.22%	21.25%	-0.111633333333333
lncRNA:CR44092	chr3R_+_24229889_24230648_24231009_24231162_24231653	3_Junction_143015_Junction_143026_Junction_143040_Junction_143043	J004	0.143479612995453	0.956075225826822	0.328177706717741	0.607563805684565	3.76463935220626	2.93996672814483	-0.735217834928094	chr3R	24231162	24231653	492	+	3	4	5	6	0	6	6.00%	8.70%	6.33%	5.36%	0.00%	7.50%	0.0272333333333333
CG31128	chr3R_+_24469708_24469712_24469761	3_Junction_143588_Junction_143589	J001	0.0179335992629778	5.34128363498139	0.0208261322285964	0.101764019205694	28.3708327705062	28.735280732534	0.0965759673435524	chr3R	24469708	24469761	54	+	1797	1542	2311	1787	2019	1847	99.39%	99.68%	99.70%	99.78%	99.90%	99.84%	-0.00249999999999995
CG31128	chr3R_+_24469708_24469712_24469761	3_Junction_143588_Junction_143589	J002	0.0299230526363759	4.82219776015489	0.0280955002387055	0.126516404797048	4.47960478839465	2.93088831222729	-1.26923354819358	chr3R	24469712	24469761	50	+	11	5	7	4	2	3	0.61%	0.32%	0.30%	0.22%	0.10%	0.16%	0.0025
CG6695	chr3R_+_24657568_24657609_24657613_24658319	3_Junction_143951_Junction_143952_Junction_143953	J001	0.0373315707661882	4.50969875831466	0.0337031760277571	0.143814395961418	4.1339663088651	2.76779009866177	-1.1947312458538	chr3R	24657568	24658319	752	+	5	3	5	2	7	3	3.47%	3.19%	2.99%	0.50%	2.05%	1.23%	0.0195666666666667
CG6695	chr3R_+_24657568_24657609_24657613_24658319	3_Junction_143951_Junction_143952_Junction_143953	J002	0.0388376436746439	2.27350507545201	0.131601966784887	0.358109198078107	15.6753845997859	16.6613622497992	0.287357059379473	chr3R	24657609	24658319	711	+	123	78	138	372	288	215	85.42%	82.98%	82.63%	92.77%	84.46%	88.11%	-0.0477
CG6695	chr3R_+_24657568_24657609_24657613_24658319	3_Junction_143951_Junction_143952_Junction_143953	J003	0.0342904534731132	1.09783824719877	0.294741008588767	0.573667125151518	7.84063075708803	7.44768518294228	-0.171450643581976	chr3R	24657613	24658319	707	+	16	13	24	27	46	26	11.11%	13.83%	14.37%	6.73%	13.49%	10.66%	0.0281
slo	chr3R_+_24665085_24668909_24669539	3_Junction_143976_Junction_143978	J001	0.0523602644353765	19.7305360740655	8.91651796308197e-06	0.000155527024291705	3.71798400076994	5.04297258918908	0.925060796357196	chr3R	24665085	24669539	4455	+	0	4	7	14	17	9	INF	40.00%	53.85%	100.00%	94.44%	100.00%	Inf
slo	chr3R_+_24665085_24668909_24669539	3_Junction_143976_Junction_143978	J002	0.09241490777709	17.6215934110618	2.6951077460076e-05	0.000419826422675252	3.89456505571902	0.827004721694211	-4.52818883997713	chr3R	24668909	24669539	631	+	0	6	6	0	1	0	INF	60.00%	46.15%	0.00%	5.56%	0.00%	Inf
CG11168	chr3R_+_24915784_24915892_24916187_24917769_24918264_24918620	3_Junction_144541_Junction_144542_Junction_144543_Junction_144557_Junction_144563	J001	0.013373227471685	5.61844276997073	0.0177724332097877	0.0902687287974363	7.03256435104372	5.8309698724882	-0.600575552852357	chr3R	24915784	24918620	2837	+	20	19	18	20	9	12	23.26%	26.03%	22.22%	18.87%	10.47%	13.04%	0.0971
CG11168	chr3R_+_24915784_24915892_24916187_24917769_24918264_24918620	3_Junction_144541_Junction_144542_Junction_144543_Junction_144557_Junction_144563	J002	0.121584642971217	2.92523018654445	0.0872047874003157	0.274953825811056	3.27485683628079	5.29569619346673	1.45475291190226	chr3R	24915892	24918620	2729	+	3	5	3	15	3	15	3.49%	6.85%	3.70%	14.15%	3.49%	16.30%	-0.0663333333333333
CG11168	chr3R_+_24915784_24915892_24916187_24917769_24918264_24918620	3_Junction_144541_Junction_144542_Junction_144543_Junction_144557_Junction_144563	J003	0.0398714588826995	0.0871116576708175	0.767881708772006	0.907642989810713	4.9386094028681	4.88200463088192	-0.0354386032286551	chr3R	24916187	24918620	2434	+	6	13	7	12	9	7	6.98%	17.81%	8.64%	11.32%	10.47%	7.61%	0.0134333333333333
CG11168	chr3R_+_24915784_24915892_24916187_24917769_24918264_24918620	3_Junction_144541_Junction_144542_Junction_144543_Junction_144557_Junction_144563	J004	0.0274643857528961	0.68604280340324	0.407513640247351	0.680347300167106	7.2027126270335	6.92273085658892	-0.129670436456195	chr3R	24917769	24918620	852	+	20	13	28	25	17	18	23.26%	17.81%	34.57%	23.58%	19.77%	19.57%	0.0424
CG11168	chr3R_+_24915784_24915892_24916187_24917769_24918264_24918620	3_Junction_144541_Junction_144542_Junction_144543_Junction_144557_Junction_144563	J005	0.0563151232099465	1.11513804809447	0.290967771818428	0.569158902752907	8.38435714043565	9.37951235228996	0.390869909214771	chr3R	24918264	24918620	357	+	37	23	25	34	48	40	43.02%	31.51%	30.86%	32.08%	55.81%	43.48%	-0.0866
CG11771	chr3R_+_24932236_24932240_24932292	3_Junction_144620_Junction_144621	J001	0.0815419809155615	6.38355817353064	0.0115182288626931	0.0646689862234108	20.5762377142494	19.4636963306544	-0.307343101414435	chr3R	24932236	24932292	57	+	289	290	405	474	473	398	99.66%	99.66%	100.00%	99.58%	98.54%	98.03%	0.0105666666666667
CG11771	chr3R_+_24932236_24932240_24932292	3_Junction_144620_Junction_144621	J002	0.118033452095954	5.59673096440324	0.0179940226610574	0.0911060852592204	1.57236525425646	3.48071761341026	2.33099234200512	chr3R	24932240	24932292	53	+	1	1	0	2	7	8	0.34%	0.34%	0.00%	0.42%	1.46%	1.97%	-0.0105666666666667
CG11786	chr3R_+_25040302_25040441_25046481_25046734	3_Junction_144804_Junction_144806_Junction_144836	J001	0.0553576202941272	12.2537955672316	0.000464312749905678	0.00477475834267499	1.86214798300469	4.6189063308112	2.6915553275463	chr3R	25040302	25046734	6433	+	0	1	1	19	10	15	0.00%	8.33%	10.00%	47.50%	26.32%	37.50%	-0.309966666666667
CG11786	chr3R_+_25040302_25040441_25046481_25046734	3_Junction_144804_Junction_144806_Junction_144836	J002	0.115613974043673	1.3679690532361	0.242161135139014	0.515175851315445	2.28622219951444	3.25830637375376	1.04359850047656	chr3R	25040441	25046734	6294	+	2	1	0	3	7	11	14.29%	8.33%	0.00%	7.50%	18.42%	27.50%	-0.102666666666667
CG11786	chr3R_+_25040302_25040441_25046481_25046734	3_Junction_144804_Junction_144806_Junction_144836	J003	0.0348782769667073	16.217377557122	5.64736957862844e-05	0.000794900677258259	6.92799579717644	5.03604862394574	-1.00831327912591	chr3R	25046481	25046734	254	+	12	10	9	18	21	14	85.71%	83.33%	90.00%	45.00%	55.26%	35.00%	0.4126
CG5071	chr3R_+_25618390_25618411_25618466	3_Junction_146050_Junction_146052	J001	0.0468899212666029	7.13775372626293	0.00754776457027531	0.046703519915147	3.6695728213682	1.7987898278272	-2.09756249694179	chr3R	25618390	25618466	77	+	5	3	9	0	0	3	22.73%	20.00%	20.93%	0.00%	0.00%	12.50%	0.170533333333333
CG5071	chr3R_+_25618390_25618411_25618466	3_Junction_146050_Junction_146052	J002	0.0267612781559909	7.75515701665453	0.00535593849964331	0.0355665541818882	6.74289240112826	7.47692523546387	0.338445730152476	chr3R	25618411	25618466	56	+	17	12	34	27	12	21	77.27%	80.00%	79.07%	100.00%	100.00%	87.50%	-0.170533333333333
scrib	chr3R_+_26536397_26536419_26536501_26536531_26536592_26536601_26537369	3_Junction_147407_Junction_147408_Junction_147411_Junction_147416_Junction_147421_Junction_147423	J001	0.0556826037803351	1.18863624026868	0.275604815461403	0.552767060569965	8.55805379802371	7.49951689451731	-0.446105161409602	chr3R	26536397	26537369	973	+	27	11	40	41	21	24	19.85%	11.11%	24.10%	18.81%	10.14%	12.63%	0.0449333333333334
scrib	chr3R_+_26536397_26536419_26536501_26536531_26536592_26536601_26537369	3_Junction_147407_Junction_147408_Junction_147411_Junction_147416_Junction_147421_Junction_147423	J002	0.0338159987518593	11.6556429339125	0.000640080788586416	0.00627777556329465	4.23168200784233	1.7399863440591	-2.62299196051719	chr3R	26536419	26537369	951	+	6	4	6	3	1	0	4.41%	4.04%	3.61%	1.38%	0.48%	0.00%	0.034
scrib	chr3R_+_26536397_26536419_26536501_26536531_26536592_26536601_26537369	3_Junction_147407_Junction_147408_Junction_147411_Junction_147416_Junction_147421_Junction_147423	J003	0.0125521018640574	4.82101494479912	0.0281147858157504	0.126567761428845	6.89127757877012	5.44691196479248	-0.74789532434737	chr3R	26536501	26537369	869	+	17	11	18	10	16	16	12.50%	11.11%	10.84%	4.59%	7.73%	8.42%	0.0457
scrib	chr3R_+_26536397_26536419_26536501_26536531_26536592_26536601_26537369	3_Junction_147407_Junction_147408_Junction_147411_Junction_147416_Junction_147421_Junction_147423	J004	0.0119571892594459	22.2758983969261	2.36152095221695e-06	4.74527580517263e-05	9.99008712205328	7.19690485594527	-1.12917444411273	chr3R	26536531	26537369	839	+	33	32	46	24	33	21	24.26%	32.32%	27.71%	11.01%	15.94%	11.05%	0.1543
scrib	chr3R_+_26536397_26536419_26536501_26536531_26536592_26536601_26537369	3_Junction_147407_Junction_147408_Junction_147411_Junction_147416_Junction_147421_Junction_147423	J005	0.0193363894260856	0.0727322418699288	0.787399402361285	0.915743807080651	5.42383829816964	5.25315101340033	-0.0993798149045513	chr3R	26536592	26537369	778	+	10	9	8	18	12	9	7.35%	9.09%	4.82%	8.26%	5.80%	4.74%	0.0082
scrib	chr3R_+_26536397_26536419_26536501_26536531_26536592_26536601_26537369	3_Junction_147407_Junction_147408_Junction_147411_Junction_147416_Junction_147421_Junction_147423	J006	0.00625702750770828	54.9148743835801	1.25864835999179e-13	7.30991587863769e-12	10.4035099639039	13.278568853514	0.955136982401156	chr3R	26536601	26537369	769	+	43	32	48	122	124	120	31.62%	32.32%	28.92%	55.96%	59.90%	63.16%	-0.2872
Yif1	chr3R_+_26717999_26718011_26718026_26718326	3_Junction_147629_Junction_147630_Junction_147631	J001	0.0120679181870957	16.4972429140382	4.87208698155717e-05	0.000702655572081334	21.247608212375	22.70460456383	0.396210437543328	chr3R	26717999	26718326	328	+	394	405	542	653	729	679	76.80%	82.48%	81.14%	86.26%	89.56%	89.22%	-0.0820666666666665
Yif1	chr3R_+_26717999_26718011_26718026_26718326	3_Junction_147629_Junction_147630_Junction_147631	J002	0.0085726610836428	21.666959521732	3.24329748219133e-06	6.31946234617693e-05	13.8144234102211	12.0464875320347	-0.561670899071758	chr3R	26718011	26718326	316	+	110	84	112	90	78	75	21.44%	17.11%	16.77%	11.89%	9.58%	9.86%	0.0799666666666666
Yif1	chr3R_+_26717999_26718011_26718026_26718326	3_Junction_147629_Junction_147630_Junction_147631	J003	0.0945412015371357	0.134529977194603	0.713780677634574	0.88030064082535	4.83253209120119	4.79097410529361	-0.0264870443733813	chr3R	26718026	26718326	301	+	9	2	14	14	7	7	1.75%	0.41%	2.10%	1.85%	0.86%	0.92%	0.0021
TfIIA-L	chr3R_+_27251161_27253625_27254526	3_Junction_148449_Junction_148463	J001	0.0160348021362795	6.81012797050576	0.00906422686783289	0.0537618870110288	10.891327444268	9.55358631366373	-0.480828611480205	chr3R	27251161	27254526	3366	+	55	41	60	52	34	49	19.30%	18.55%	18.29%	13.23%	8.63%	15.12%	0.0638666666666667
TfIIA-L	chr3R_+_27251161_27253625_27254526	3_Junction_148449_Junction_148463	J002	0.0154419397642139	6.95409210461852	0.00836277269232589	0.0505797966258431	17.7793669342368	18.6618359805438	0.248804437950565	chr3R	27253625	27254526	902	+	230	180	268	341	360	275	80.70%	81.45%	81.71%	86.77%	91.37%	84.88%	-0.0638666666666666
Doa	chr3R_+_28890100_28895062_28900822	3_Junction_150634_Junction_150645	J001	0.00459521883513975	45.4160942284155	1.59319811086027e-11	7.33682006019889e-10	14.3256458057423	15.893798926165	0.467618536894364	chr3R	28890100	28900822	10723	+	107	95	121	204	202	178	64.07%	63.76%	65.41%	84.65%	82.11%	85.58%	-0.197
Doa	chr3R_+_28890100_28895062_28900822	3_Junction_150634_Junction_150645	J002	0.00483460733159654	44.8418745344052	2.13605427455137e-11	9.68136112439257e-10	11.6201760051654	8.67201191216961	-1.06902464068182	chr3R	28895062	28900822	5761	+	60	54	64	37	44	30	35.93%	36.24%	34.59%	15.35%	17.89%	14.42%	0.197
alph	chr3R_+_29592167_29593197_29593204_29593270	3_Junction_151531_Junction_151537_Junction_151538	J001	0.0117150026463618	9.20697346420391	0.00241094951018108	0.018853537125203	20.6901605220665	21.8994804061753	0.330454866677677	chr3R	29592167	29593270	1104	+	396	386	532	575	564	495	61.40%	64.55%	62.74%	70.29%	77.15%	69.04%	-0.0926333333333335
alph	chr3R_+_29592167_29593197_29593204_29593270	3_Junction_151531_Junction_151537_Junction_151538	J002	0.329102663642403	0.366162054741352	0.545103745762447	0.780310843673271	4.82669641235156	4.71176543043091	-0.0738314965668723	chr3R	29593197	29593270	74	+	9	5	13	8	0	16	1.40%	0.84%	1.53%	0.98%	0.00%	2.23%	0.00186666666666666
alph	chr3R_+_29592167_29593197_29593204_29593270	3_Junction_151531_Junction_151537_Junction_151538	J003	0.0072823531678614	12.8698520832659	0.0003339180012221	0.00360828028873152	17.7760589024777	16.7928511153278	-0.281004406377387	chr3R	29593204	29593270	67	+	240	207	303	235	167	206	37.21%	34.62%	35.73%	28.73%	22.85%	28.73%	0.0908333333333333
kay	chr3R_+_29767587_29773821_29781690_29783147_29790854_29791391	3_Junction_151805_Junction_151807_Junction_151820_Junction_151822_Junction_151831	J001	0.0148505347260614	0.0679484952016054	0.79434752616868	0.918444222181065	6.84484877152486	6.96506978223656	0.0566569891062105	chr3R	29767587	29791391	23805	+	13	25	20	17	20	19	9.03%	15.24%	10.20%	9.19%	10.70%	13.01%	0.00523333333333334
kay	chr3R_+_29767587_29773821_29781690_29783147_29790854_29791391	3_Junction_151805_Junction_151807_Junction_151820_Junction_151822_Junction_151831	J002	0.0116645065592101	3.31075643870857	0.0688278033032794	0.235272323396581	7.3139819915344	6.49617092527195	-0.385795781503179	chr3R	29773821	29791391	17571	+	22	18	28	15	22	11	15.28%	10.98%	14.29%	8.11%	11.76%	7.53%	0.0438333333333333
kay	chr3R_+_29767587_29773821_29781690_29783147_29790854_29791391	3_Junction_151805_Junction_151807_Junction_151820_Junction_151822_Junction_151831	J003	0.027355123676917	2.51734944679944	0.112599704609788	0.323791307664834	5.71601494367781	4.81593452231915	-0.531422443629218	chr3R	29781690	29791391	9702	+	13	13	13	4	13	8	9.03%	7.93%	6.63%	2.16%	6.95%	5.48%	0.03
kay	chr3R_+_29767587_29773821_29781690_29783147_29790854_29791391	3_Junction_151805_Junction_151807_Junction_151820_Junction_151822_Junction_151831	J004	0.0283763663035346	4.39078941732217	0.0361335790531541	0.151005545924647	11.6272976873519	13.2097792373054	0.51224066026049	chr3R	29783147	29791391	8245	+	59	63	91	118	89	74	40.97%	38.41%	46.43%	63.78%	47.59%	50.68%	-0.1208
kay	chr3R_+_29767587_29773821_29781690_29783147_29790854_29791391	3_Junction_151805_Junction_151807_Junction_151820_Junction_151822_Junction_151831	J005	0.00948552193927395	1.60561481058667	0.205109321727315	0.46897531904705	9.51537122473007	9.21488870604119	-0.113901995660131	chr3R	29790854	29791391	538	+	37	45	44	31	43	34	25.69%	27.44%	22.45%	16.76%	22.99%	23.29%	0.0418
CG34133	chr3R_+_29869790_29869793_29869848	3_Junction_152055_Junction_152056	J001	0.0291379423267137	6.54586048093314	0.0105128469981635	0.060202870744252	2.10010992471156	3.9436619830862	1.86209498695817	chr3R	29869790	29869848	59	+	2	2	0	6	6	8	0.28%	0.38%	0.00%	0.64%	0.71%	0.84%	-0.0051
CG34133	chr3R_+_29869790_29869793_29869848	3_Junction_152055_Junction_152056	J002	0.014422100760319	7.19861843485688	0.00729597278302181	0.0454586456435227	24.0448007688191	23.7514667471029	-0.0788958228668868	chr3R	29869793	29869848	56	+	708	527	880	933	836	942	99.72%	99.62%	100.00%	99.36%	99.29%	99.16%	0.00510000000000022
CG31038	chr3R_+_29879810_29897229_29897298	3_Junction_152107_Junction_152117	J001	0.00758450296813505	4.55048652534533	0.0329093939578564	0.141479781653393	16.5088840851178	16.9345503775176	0.122786452557173	chr3R	29879810	29897298	17489	+	174	142	224	213	232	231	87.00%	89.31%	86.82%	93.83%	90.27%	90.94%	-0.0397
CG31038	chr3R_+_29879810_29897229_29897298	3_Junction_152107_Junction_152117	J002	0.00876262163308646	4.38393363520257	0.0362791793477881	0.15136784831339	8.09646255101747	6.93112310510986	-0.515789068343817	chr3R	29897229	29897298	70	+	26	17	34	14	25	23	13.00%	10.69%	13.18%	6.17%	9.73%	9.06%	0.0397
CG31036	chr3R_+_29911947_29912167_29912220	3_Junction_152145_Junction_152146	J001	0.0436293320082042	11.8035340707777	0.000591183923865863	0.00586989898810926	4.86004319628332	3.34040242222901	-1.13085631888712	chr3R	29911947	29912220	274	+	6	2	5	12	9	4	100.00%	66.67%	100.00%	46.15%	47.37%	28.57%	0.481933333333333
CG31036	chr3R_+_29911947_29912167_29912220	3_Junction_152145_Junction_152146	J002	0.0454400226360387	11.744733273755	0.000610156521346162	0.0060266090233393	1.3937593732294	3.88276626324859	3.00805649432438	chr3R	29912167	29912220	54	+	0	1	0	14	10	10	0.00%	33.33%	0.00%	53.85%	52.63%	71.43%	-0.481933333333333
sima	chr3R_+_30082321_30099918_30104101	3_Junction_152551_Junction_152557	J001	0.00816629804910529	3.92780885805998	0.0474937878273185	0.182536400299307	13.3647036308648	13.8344117697754	0.145835404730684	chr3R	30082321	30104101	21781	+	81	75	123	116	132	113	81.00%	80.65%	81.46%	86.57%	84.62%	90.40%	-0.0616
sima	chr3R_+_30082321_30099918_30104101	3_Junction_152551_Junction_152557	J002	0.00945841149565506	3.80986158553367	0.050951660836647	0.191762003855354	7.56027428894224	6.48544458560224	-0.500773737535195	chr3R	30099918	30104101	4184	+	19	18	28	18	24	12	19.00%	19.35%	18.54%	13.43%	15.38%	9.60%	0.0616
